"QueryName","YearVal","MonthVal","Country","RecordCount","Division","Product","BillingType"
"03_InvoicedConsignments_YI","2025","2","EE","1","S","23","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","IN","435","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","SK","2","S","731","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","LV","1","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","CH","2","P","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","KW","2","G","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","DK","1","S","1E","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","AE","9","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","10","AE","894","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","TR","10","G","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","SI","2920","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","NL","26","G","130","Duty Billing"
"03_InvoicedConsignments_YI","2025","8","TM","6","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","PL","71144","D","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","ES","234","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","GB","5","S","727","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","GB","36","G","12N","Duty Billing"
"03_InvoicedConsignments_YI","2025","11","AR","206","D","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","CH","10","P","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","11","IT","83","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","IE","97","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","AU","3","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","2","IT","563","G","412","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","KW","4","Z","103","Duty Billing"
"03_InvoicedConsignments_YI","2025","4","BG","2","S","BRO","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","FR","2","G","09N","Duty Billing"
"03_InvoicedConsignments_YI","2025","9","SI","2949","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","IE","1222","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","3","GB","42","S","731","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","FI","95","G","412","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","TH","24","S","99","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","MY","1","S","726","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","ZA","1","S","1PN","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","KR","1","S","1EN","Duty Billing"
"03_InvoicedConsignments_YI","2025","4","PL","11","G","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","BE","570","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","TR","35","G","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","TW","23","G","100","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","PT","3206","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","ES","11","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","CH","5","G","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","FI","36","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","MT","644","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","DK","5","S","24","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","DK","531","S","DNI","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","IE","419","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","ES","1","S","728","Duty Billing"
"03_InvoicedConsignments_YI","2025","2","CY","377","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","KW","118","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","GR","1","G","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","KR","1","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","GB","1834","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","CN","210","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","CZ","273","D","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","PT","556","Z","105","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","NL","2","SD","2SPR","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","BE","1","G","99","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","TR","528","D","100","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","SE","35","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","ES","1","S","1ED","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","BG","86","FX","0103","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","BE","8","D","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","FI","181","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","9","HK","6","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","RO","736","D","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","TR","96","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","IE","32","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","HK","1","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","AT","768","D","12","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","AT","23","S","728","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","CH","6","P","412","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","NO","9","S","731","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","SI","2","D","103","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","SI","1","G","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","CY","5","G","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","FR","607","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","EE","204","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","EG","25","D","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","GR","90","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","NL","3","S","48F","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","JO","15","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","7","NL","144","SD","1SPS","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","ES","796","C","48","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","SG","16","G","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","TH","1811","G","30","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","BG","572","FX","0101","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","FI","12","S","731","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","GB","25","G","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","AT","1","G","09N","Duty Billing"
"03_InvoicedConsignments_YI","2025","9","ES","65","D","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","AE","300","D","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","TH","52","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","TH","2","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","BG","43","Z","105","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","GB","20","S","25","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","IT","7","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","ZA","1","G","10N","Duty Billing"
"03_InvoicedConsignments_YI","2025","2","LV","1","S","731","Duty Billing"
"03_InvoicedConsignments_YI","2025","6","AE","2","Z","102","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","HU","8655","S","728","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","NZ","4","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","EG","1","G","12N","Duty Billing"
"03_InvoicedConsignments_YI","2025","7","FI","16","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","MY","8","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","IE","28","S","830","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","MY","507","D","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","LU","20","Z","105","Duty Billing"
"03_InvoicedConsignments_YI","2025","4","FI","8","S","PAK","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","PT","3","S","731","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","CN","955","G","99","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","PT","41","FX","0125","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","NO","1","G","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","AE","713","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","NO","2","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","GB","3","S","23","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","LT","6","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","SK","5","D","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","ZA","23","D","48","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","CH","647","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","NL","7927","G","32","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","SE","22","D","09","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","GR","10","S","731","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","CH","17","P","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","FI","1","S","1E","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","GR","17","G","412","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","NO","162","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","GR","230","S","800","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","PL","205","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","SK","3","W","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","SK","155","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","CN","10","S","800","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","BT","17","S","24","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","LU","30","S","820","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","SG","5","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","1","GR","1","G","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","TW","12","S","1E","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","SI","3","S","731","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","RO","3","S","820","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","DK","26","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","IE","3","S","OBC","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","NA","2","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","9","PT","4","Z","105","Duty Billing"
"03_InvoicedConsignments_YI","2025","10","PL","709","D","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","CH","2","G","32","Duty Billing"
"03_InvoicedConsignments_YI","2025","5","FJ","290","D","15","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","SE","1","G","SSN","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","NO","2974","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","AT","13","G","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","CY","350","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","KR","41","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","EG","139","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","CY","568","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","TH","3","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","IE","1","W","15","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","BE","1","G","29","Duty Billing"
"03_InvoicedConsignments_YI","2025","2","TH","16","S","103","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","FR","1","G","312","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","HU","10395","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","PT","1","FX","0106","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","SK","714","FX","8601","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","BG","27","D","10","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","TR","13903","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","IE","1","G","15D","Duty Billing"
"03_InvoicedConsignments_YI","2025","2","MY","39","S","1E","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","GB","2","Z","102","Duty Billing"
"03_InvoicedConsignments_YI","2025","3","CY","395","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","MY","8","S","1EN","Duty Billing"
"03_InvoicedConsignments_YI","2025","11","SE","30","S","1PN","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","AT","316","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","3","LT","346","D","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","TH","1","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","GB","129","G","130","Duty Billing"
"03_InvoicedConsignments_YI","2025","10","NL","2","S","103","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","AU","7","YA","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","FR","393","Z","105","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","SE","8","S","24","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","ES","108","S","1PN","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","BG","392","YA","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","GR","95","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","LV","63","Z","102","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","SA","2","S","99","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","GR","9","S","25","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","ES","20","S","731","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","VN","390","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","BH","1","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","RO","99","D","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","BE","15","S","NFO","Duty Billing"
"03_InvoicedConsignments_YI","2025","11","VN","6","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","DK","19","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","7","MY","2","D","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","PT","2","S","1ED","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","CY","1","S","1PN","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","NL","151","G","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","NL","20","G","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","CZ","1","G","103","Duty Billing"
"03_InvoicedConsignments_YI","2025","6","ES","332","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","JP","45","S","88","Duty Billing"
"03_InvoicedConsignments_YI","2025","8","SK","5","S","731","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","PT","25","FX","0101","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","FR","303","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","SK","5413","FX","0401","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","BH","35","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","ZA","43","D","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","NZ","7","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","LV","1","G","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","PT","35","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","5","ZA","355","S","1E","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","MY","26","Z","103","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","NL","460","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","IT","754","Z","103","Duty Billing"
"03_InvoicedConsignments_YI","2025","6","TW","1","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","CH","15","G","130","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","ZA","3","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","NL","70","G","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","PT","672","D","10","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","SK","5","FX","0115","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","BG","64","D","12","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","FR","8","S","NFO","Duty Billing"
"03_InvoicedConsignments_YI","2025","11","ID","12","S","800","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","MT","1","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","GB","482","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","BG","71","YA","15D","Freight Billing"
